Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2017-03-19,ETHUSD,34,45.99,33.27,42.31,42060.19,1688948.5
2017-03-18,ETHUSD,44.51,44.71,31,34,70039.13,2596373.88
2017-03-17,ETHUSD,45.6,51.99,28.5,44.51,99319.45,4403610.58
2017-03-16,ETHUSD,35,46.5,34.95,45.6,95182.99,3858129.91
2017-03-15,ETHUSD,28.99,35,28.69,35,43996.77,1428284.2
2017-03-14,ETHUSD,28.76,29.96,27.5,28.99,29859.26,853678.63
2017-03-13,ETHUSD,23.6,32,23.6,28.76,245850.24,7185229.69
2017-03-12,ETHUSD,21.5,24,21.4,23.6,19543.48,437684.88
2017-03-11,ETHUSD,19.1,21.53,18.51,21.5,70708.17,1412310.09
2017-03-10,ETHUSD,18,19.78,16.47,19.1,332830.87,6211148.53
2017-03-09,ETHUSD,16.52,18.49,15.11,18,15452.72,266717.05
2017-03-08,ETHUSD,18.95,19.37,16.44,16.52,34003.3,608216.9
2017-03-07,ETHUSD,19.97,19.97,18.61,18.95,177247.46,3444742.58
2017-03-06,ETHUSD,19.2,20.51,18.97,19.97,169248.33,3415575.02
2017-03-05,ETHUSD,18.65,19.23,18.15,19.2,17130.0,320058.09
2017-03-04,ETHUSD,19.6,20.14,18.63,18.65,9311.64,179604.34
2017-03-03,ETHUSD,19.21,20.78,18.01,19.6,101699.21,2023536.98
2017-03-02,ETHUSD,17.87,19.48,17,19.21,47518.12,872491.32
2017-03-01,ETHUSD,16.05,17.9,15.8,17.87,304655.91,4960954.65
2017-02-28,ETHUSD,15.5,16.97,15.27,16.05,412558.43,6591844.96
2017-02-27,ETHUSD,14.95,15.98,14.41,15.5,24030.06,361690.03
2017-02-26,ETHUSD,13.72,14.95,13.46,14.95,10793.79,152058.13
2017-02-25,ETHUSD,13.22,13.72,13.13,13.72,8066.92,108861.76
2017-02-24,ETHUSD,13.14,13.32,12.68,13.22,9097.76,119358.66
2017-02-23,ETHUSD,12.69,13.35,12.53,13.14,19213.15,247260.47
2017-02-22,ETHUSD,12.84,12.85,12.69,12.69,2277.14,29128.69
2017-02-21,ETHUSD,12.54,12.84,12.25,12.84,10075.25,127566.33
2017-02-20,ETHUSD,12.78,12.89,12.54,12.54,8606.06,110216.69
2017-02-19,ETHUSD,12.8,13.03,12.78,12.78,12829.45,166780.06
2017-02-18,ETHUSD,12.74,12.91,12.74,12.8,9588.47,123277.05
2017-02-17,ETHUSD,12.96,12.96,12.73,12.74,9004.9,115323.04
2017-02-16,ETHUSD,13.06,13.06,12.65,12.96,1827755.14,23524580.33
2017-02-15,ETHUSD,12.98,13.23,12.73,13.06,16210.11,208678.65
2017-02-14,ETHUSD,11.31,13.41,11.3,12.98,28179.74,347883.23
2017-02-13,ETHUSD,11.36,11.49,11.27,11.31,4384.39,49567.69
2017-02-12,ETHUSD,11.39,11.41,11.36,11.36,3642.93,41457.8
2017-02-11,ETHUSD,11.31,11.39,11.28,11.39,2766.97,31376.45
2017-02-10,ETHUSD,11.06,11.44,10.87,11.31,6767.39,75345.73
2017-02-09,ETHUSD,11.47,11.61,10.51,11.06,8642.56,94564.31
2017-02-08,ETHUSD,11.51,11.74,11.25,11.47,2513.27,28968.82
2017-02-07,ETHUSD,11.32,11.51,11.24,11.51,2185.12,24963.02
2017-02-06,ETHUSD,11.23,11.32,11.22,11.32,1479.98,16704.42
2017-02-05,ETHUSD,11.3,11.39,11.04,11.23,1374.79,15418.66
2017-02-04,ETHUSD,10.98,11.41,10.98,11.3,6240.84,69555.94
2017-02-03,ETHUSD,10.78,10.99,10.5,10.98,111975.14,1229031.76
2017-02-02,ETHUSD,10.73,10.99,10.58,10.78,114590.06,1252114.29
2017-02-01,ETHUSD,10.76,10.95,10.57,10.73,77900.9,844664.36
2017-01-31,ETHUSD,10.73,10.93,10.61,10.76,33762.77,367332.22
2017-01-30,ETHUSD,10.51,10.9,10.51,10.73,31052.25,335625.22
2017-01-29,ETHUSD,10.58,10.64,10.51,10.51,690.21,7284.26
2017-01-28,ETHUSD,10.68,10.7,10.58,10.58,215.89,2298.24
2017-01-27,ETHUSD,10.71,10.76,10.51,10.68,5435.34,58030.17
2017-01-26,ETHUSD,10.66,10.71,10.51,10.71,1358.8,14451.33
2017-01-25,ETHUSD,10.57,10.71,10.48,10.66,3630.46,38444.88
2017-01-24,ETHUSD,10.77,10.77,10.57,10.57,2026.5,21535.92
2017-01-23,ETHUSD,10.76,10.77,10.71,10.77,1319.99,14184.53
2017-01-22,ETHUSD,10.86,10.92,10.64,10.76,2846.07,30882.33
2017-01-21,ETHUSD,10.72,10.93,10.64,10.86,2629.25,28412.64
2017-01-20,ETHUSD,10.45,10.72,10.45,10.72,2778.75,29545.69
2017-01-19,ETHUSD,10.25,10.73,10.19,10.45,3491.86,36474.22
2017-01-18,ETHUSD,10.15,10.44,10,10.25,1200.56,12282.19
2017-01-17,ETHUSD,9.6,10.44,9.6,10.15,7147.2,72471.52
2017-01-16,ETHUSD,9.81,10.01,9.6,9.6,3069.29,29707.23
2017-01-15,ETHUSD,9.88,10.01,9.79,9.81,526.41,5237.91
2017-01-14,ETHUSD,10.24,10.24,9.69,9.88,1982.09,19560.78
2017-01-13,ETHUSD,9.76,10.25,9.56,10.24,3501.79,34623.93
2017-01-12,ETHUSD,9.87,10.47,9.4,9.76,11446.77,113401.47
2017-01-11,ETHUSD,10.68,10.74,9.5,9.87,8385.73,84613.14
2017-01-10,ETHUSD,10.24,10.74,10.24,10.68,6278.68,66110.04
2017-01-09,ETHUSD,10.42,10.93,10.02,10.24,3208.09,33737.65
2017-01-08,ETHUSD,10.07,10.42,9.71,10.42,7057.56,70510.71
2017-01-07,ETHUSD,10.19,10.32,9.41,10.07,4595.48,44953.43
2017-01-06,ETHUSD,10.59,10.59,9.53,10.19,2692.91,27219.77
2017-01-05,ETHUSD,11,11.94,9.2,10.59,9251.79,100221.25
2017-01-04,ETHUSD,9.76,11.15,9.73,11,9804.29,103742.17
2017-01-03,ETHUSD,8.55,9.98,8.3,9.76,7480.04,71537.37
2017-01-02,ETHUSD,8.24,8.55,8.15,8.55,2295.84,19316.7
2017-01-01,ETHUSD,8.1,8.54,8.1,8.24,1086.41,8964.62
2016-12-31,ETHUSD,8.54,8.54,8.08,8.1,960.73,7838.95
2016-12-30,ETHUSD,8.38,8.54,8.1,8.54,911.58,7640.21
2016-12-29,ETHUSD,8.03,8.54,7.66,8.38,1426.67,11942.16
2016-12-28,ETHUSD,7.23,8.54,7.13,8.03,6024.4,47650.62
2016-12-27,ETHUSD,7.29,7.49,7.12,7.23,576.22,4182.95
2016-12-26,ETHUSD,7.22,7.29,7.17,7.29,508.85,3705.62
2016-12-25,ETHUSD,7.29,7.29,7.2,7.22,520.38,3791.4
2016-12-24,ETHUSD,7.25,7.41,7.19,7.29,738.7,5385.89
2016-12-23,ETHUSD,7.81,7.81,7.17,7.25,1590.7,11772.61
2016-12-22,ETHUSD,7.95,7.97,7.52,7.81,7949.54,60711.17
2016-12-21,ETHUSD,7.58,7.99,7.58,7.95,1782.02,13850.14
2016-12-20,ETHUSD,7.77,7.99,7.58,7.58,726.24,5573.19
2016-12-19,ETHUSD,7.93,7.94,7.72,7.77,343.63,2680.63
2016-12-18,ETHUSD,7.65,7.98,7.65,7.93,486.17,3846.33
2016-12-17,ETHUSD,7.89,7.89,7.54,7.65,322.47,2481.81
2016-12-16,ETHUSD,7.75,7.89,7.51,7.89,785.85,6104.72
2016-12-15,ETHUSD,8.46,8.46,7.75,7.75,1788.86,14220.94
2016-12-14,ETHUSD,8.47,8.47,8.31,8.46,1383.4,11591.76
2016-12-13,ETHUSD,8.45,8.71,8.33,8.47,1002.78,8492.25
2016-12-12,ETHUSD,8.46,8.6,8.3,8.45,404.73,3433.63
2016-12-11,ETHUSD,8.31,8.56,8.1,8.46,37.17,305.23
2016-12-10,ETHUSD,8.64,8.65,8.15,8.31,327.98,2752.64
2016-12-09,ETHUSD,8.3,8.67,8.02,8.64,1241.11,10380.89
2016-12-08,ETHUSD,8.56,8.75,8.25,8.3,1103.6,9360.15
2016-12-07,ETHUSD,7.8,8.56,7.41,8.56,3612.61,28505.95
2016-12-06,ETHUSD,6.77,8.15,5.99,7.8,9025.84,63740.62
2016-12-05,ETHUSD,7.55,7.62,6.75,6.77,3813.59,26978.25
2016-12-04,ETHUSD,8.1,8.16,7.52,7.55,780.41,6053.44
2016-12-03,ETHUSD,7.45,8.25,7.45,8.1,9598.35,75884.89
2016-12-02,ETHUSD,8.39,8.46,7.24,7.45,14100.39,106238.92
2016-12-01,ETHUSD,8.64,8.64,8.25,8.39,2378.79,20164.49
2016-11-30,ETHUSD,8.37,9.14,8.22,8.64,1304.73,11187.8
2016-11-29,ETHUSD,8.77,9.02,8,8.37,2774.51,22794.22
2016-11-28,ETHUSD,8.91,9.41,8.77,8.77,1058.61,9387.08
2016-11-27,ETHUSD,9.5,9.87,8.9,8.91,2139.29,19376.75
2016-11-26,ETHUSD,9.51,9.57,9.31,9.5,208.95,1978.11
2016-11-25,ETHUSD,9.4,9.69,9.2,9.51,2518.66,23538.72
2016-11-24,ETHUSD,9.79,9.91,9.01,9.4,4791.53,44070.5
2016-11-23,ETHUSD,9.87,9.97,9.78,9.79,878.46,8634.06
2016-11-22,ETHUSD,9.6,10.19,9.55,9.87,2359.89,23226.32
2016-11-21,ETHUSD,9.5,9.61,9.5,9.6,467.23,4466.07
2016-11-20,ETHUSD,9.83,9.86,9.5,9.5,513.86,4942.32
2016-11-19,ETHUSD,9.52,9.92,9.51,9.83,636.39,6217.66
2016-11-18,ETHUSD,9.98,10,9.5,9.52,3954.9,38682.18
2016-11-17,ETHUSD,9.96,10.36,9.93,9.98,774.43,7784.43
2016-11-16,ETHUSD,10.4,10.4,9.94,9.96,3836.88,38333.43
2016-11-15,ETHUSD,10.05,10.4,9.9,10.4,900.82,9172.2
2016-11-14,ETHUSD,10.22,10.22,9.86,10.05,579.15,5843.46
2016-11-13,ETHUSD,10,10.22,9.68,10.22,1717.56,17377.65
2016-11-12,ETHUSD,10.26,10.33,9.75,10,2034.96,20380.46
2016-11-11,ETHUSD,10.6,10.73,10.26,10.26,1347.8,14065.68
2016-11-10,ETHUSD,10.79,11.95,10.59,10.6,1519.4,16607.02
2016-11-09,ETHUSD,10.91,10.98,10.45,10.79,3521.56,37829.05
2016-11-08,ETHUSD,11,11.19,10.86,10.91,2047.18,22473.35
2016-11-07,ETHUSD,10.89,11.2,10.89,11,211.92,2353.53
2016-11-06,ETHUSD,11.11,11.15,10.89,10.89,828.38,9096.76
2016-11-05,ETHUSD,11.11,11.2,11.01,11.07,352.69,3922.22
2016-11-04,ETHUSD,10.82,11.19,10.81,11.11,390.99,4318.98
2016-11-03,ETHUSD,10.87,11.19,10.75,10.82,1400.36,15301.09
2016-11-02,ETHUSD,10.7,11.43,10.62,10.87,820.08,8981.98
2016-11-01,ETHUSD,11.01,11.47,10.41,10.7,3576.69,38434.49
2016-10-31,ETHUSD,11.35,11.56,11.01,11.01,2214.4,24875.24
2016-10-30,ETHUSD,10.36,11.43,10.3,11.35,1816.99,19976.62
2016-10-29,ETHUSD,11.07,11.56,9.88,10.36,5814.95,60679.93
2016-10-28,ETHUSD,11.43,11.43,11.05,11.07,4388.98,49426.21
2016-10-27,ETHUSD,11.5,11.58,11.3,11.43,1451.78,16594.85
2016-10-26,ETHUSD,11.59,11.87,11.35,11.5,690.31,7960.5
2016-10-25,ETHUSD,11.98,12.2,11.11,11.59,4427.42,51421.55
2016-10-24,ETHUSD,12.05,12.05,11.85,11.98,8362.9,100271.77
2016-10-23,ETHUSD,12.04,12.08,12,12.05,451.85,5432.48
2016-10-22,ETHUSD,12,12.08,12,12.04,211.94,2556.0
2016-10-21,ETHUSD,12.08,12.08,12,12,439.15,5286.98
2016-10-20,ETHUSD,11.93,12.18,11.81,12.08,2486.99,29758.11
2016-10-19,ETHUSD,12.51,12.96,11.82,11.93,2602.01,31411.54
2016-10-18,ETHUSD,12,12.96,12,12.51,2545.52,32212.99
2016-10-17,ETHUSD,11.98,12,11.82,12,425.49,5052.33
2016-10-16,ETHUSD,12,12.04,11.95,11.98,367.75,4406.35
2016-10-15,ETHUSD,11.93,12.02,11.82,12,1697.85,20095.81
2016-10-14,ETHUSD,12.14,12.15,11.87,11.93,332.89,3981.26
2016-10-13,ETHUSD,11.82,12.19,11.78,12.14,591.83,7085.9
2016-10-12,ETHUSD,11.73,12,11.65,11.82,3710.1,43691.56
2016-10-11,ETHUSD,11.76,12.22,11.73,11.73,889.99,10599.45
2016-10-10,ETHUSD,12.33,12.33,11.65,11.76,776.21,9235.65
2016-10-09,ETHUSD,12.33,12.7,12.03,12.33,744.61,9213.66
2016-10-08,ETHUSD,12.63,12.82,12.14,12.33,733.39,9105.3
2016-10-07,ETHUSD,12.91,13.49,12.36,12.63,4951.49,62284.31
2016-10-06,ETHUSD,13.1,13.42,12.74,12.91,4023.44,52026.22
2016-10-05,ETHUSD,13.4,13.7,13.1,13.1,1648.1,21776.95
2016-10-04,ETHUSD,13.36,13.61,13.25,13.4,2575.01,34690.1
2016-10-03,ETHUSD,13.3,13.51,13.1,13.36,1455.65,19422.72
2016-10-02,ETHUSD,13.28,13.3,13.1,13.3,2052.47,26955.1
2016-10-01,ETHUSD,13.21,13.41,13.13,13.28,621.82,8223.21
2016-09-30,ETHUSD,13.25,13.44,13.14,13.21,1985.88,26244.23
2016-09-29,ETHUSD,13.22,13.38,13.13,13.25,810.28,10740.17
2016-09-28,ETHUSD,13.03,13.68,13.03,13.22,1334.56,17739.0
2016-09-27,ETHUSD,12.96,13.71,12.96,13.03,2867.25,38126.86
2016-09-26,ETHUSD,13.03,13.16,12.9,12.96,1741.39,22571.97
2016-09-25,ETHUSD,12.97,13.11,12.9,13.03,82.78,1078.85
2016-09-24,ETHUSD,13.52,13.52,12.84,12.97,1090.4,14372.64
2016-09-23,ETHUSD,13.1,13.59,12.98,13.52,2704.98,36296.1
2016-09-22,ETHUSD,13.5,14.02,12.51,13.1,2471.21,33033.42
2016-09-21,ETHUSD,14.45,14.45,12.97,13.5,3045.12,41214.3
2016-09-20,ETHUSD,13.05,14.45,13.05,14.45,7111.35,97179.15
2016-09-19,ETHUSD,12.31,13.09,12.2,13.05,4333.69,55819.87
2016-09-18,ETHUSD,12.7,12.91,12.2,12.31,2918.02,37033.8
2016-09-17,ETHUSD,12.5,12.8,12.45,12.7,1487.71,18739.26
2016-09-16,ETHUSD,12,12.75,11.93,12.5,3797.03,46791.32
2016-09-15,ETHUSD,12,12.02,11.85,12,1417.31,16920.68
2016-09-14,ETHUSD,11.93,12.02,11.91,12,1129.52,13532.03
2016-09-13,ETHUSD,11.88,12.16,11.83,11.93,3579.81,42972.96
2016-09-12,ETHUSD,11.73,11.92,11.61,11.88,1642.19,19332.96
2016-09-11,ETHUSD,11.98,12.05,11.73,11.73,800.01,9551.98
2016-09-10,ETHUSD,11.62,12,11.4,11.98,1408.05,16520.33
2016-09-09,ETHUSD,11.48,11.74,10.5,11.62,4024.18,45734.21
2016-09-08,ETHUSD,11.69,11.78,11.3,11.48,1646.03,18898.34
2016-09-07,ETHUSD,11.74,11.99,11.57,11.69,873.58,10261.27
2016-09-06,ETHUSD,11.98,12,11.5,11.74,462.9,5390.85
2016-09-05,ETHUSD,11.8,12,11.7,11.98,650.46,7662.04
2016-09-04,ETHUSD,12,12.09,11.58,11.8,359.9,4267.59
2016-09-03,ETHUSD,12.15,12.51,11.61,12,2109.78,25691.28
2016-09-02,ETHUSD,12.43,12.43,11.89,12.15,1520.87,18492.14
2016-09-01,ETHUSD,11.5,13.5,11.5,12.43,4992.16,61270.91
2016-08-31,ETHUSD,11.3,13.5,11.2,11.5,6153.48,73615.09
2016-08-30,ETHUSD,11.08,11.3,11.06,11.3,1988.55,22274.17
2016-08-29,ETHUSD,11.09,11.24,10.93,11.08,1845.55,20272.56
2016-08-28,ETHUSD,11.3,11.3,11.02,11.09,338.7,3756.63
2016-08-27,ETHUSD,11.32,11.44,11.19,11.3,384.1,4346.84
2016-08-26,ETHUSD,11.22,11.49,11.22,11.32,1115.02,12723.85
2016-08-25,ETHUSD,11.02,11.35,11.02,11.22,764.66,8586.19
2016-08-24,ETHUSD,11.07,11.35,11.02,11.02,707.3,7855.77
2016-08-23,ETHUSD,11.36,11.41,11.04,11.07,1140.95,12762.12
2016-08-22,ETHUSD,11.28,11.5,11.15,11.36,1609.02,18127.43
2016-08-21,ETHUSD,11.05,11.28,11.01,11.28,310.65,3460.08
2016-08-20,ETHUSD,10.8,11.48,10.8,11.05,1754.43,19670.72
2016-08-19,ETHUSD,10.84,11,10.8,10.8,896.15,9751.47
2016-08-18,ETHUSD,10.84,11.74,10.8,10.84,1719.17,19068.6
2016-08-17,ETHUSD,11.34,11.34,10.84,10.84,1566.9,17287.19
2016-08-16,ETHUSD,11.36,11.38,11.03,11.34,1448.23,16204.91
2016-08-15,ETHUSD,11.21,11.51,11.02,11.36,2833.37,31784.56
2016-08-14,ETHUSD,11.73,11.76,11.21,11.21,1008.92,11562.61
2016-08-13,ETHUSD,11.89,11.95,11.57,11.73,1628.52,19202.66
2016-08-12,ETHUSD,11.75,12.12,11.75,11.89,2333.59,27859.11
2016-08-11,ETHUSD,12.35,12.46,11.68,11.75,1781.72,21465.53
2016-08-10,ETHUSD,12.38,12.68,11.91,12.35,3789.16,46532.27
2016-08-09,ETHUSD,11.5,12.5,11.16,12.38,5027.99,59298.45
2016-08-08,ETHUSD,11.01,11.5,11.01,11.5,2419.07,27314.09
2016-08-07,ETHUSD,11.03,11.21,10.86,11.01,852.22,9386.03
2016-08-06,ETHUSD,11.42,11.42,10.65,11.03,833.65,9204.72
2016-08-05,ETHUSD,11.64,11.64,11,11.42,1238.55,13932.68
2016-08-04,ETHUSD,10.44,12.49,10.2,11.64,2336.52,26087.66
2016-08-03,ETHUSD,8.52,10.49,8.51,10.44,15559.61,147057.89
2016-08-02,ETHUSD,11.24,11.24,7.6,8.52,15825.29,148104.14
2016-08-01,ETHUSD,11.91,11.91,11,11.24,5498.03,63805.36
2016-07-31,ETHUSD,12.75,12.75,11.79,11.91,2145.8,26442.05
2016-07-30,ETHUSD,12.98,13.1,12.67,12.75,1031.85,13205.62
2016-07-29,ETHUSD,13.29,13.29,12.72,12.98,624.5,8082.89
2016-07-28,ETHUSD,13.34,13.34,12.66,13.29,2241.36,29043.39
2016-07-27,ETHUSD,12.24,13.45,12.03,13.34,4326.15,54634.34
2016-07-26,ETHUSD,13.75,14.15,11.96,12.24,15645.05,202039.14
2016-07-25,ETHUSD,12.34,13.75,12.34,13.75,4072.6,54781.56
2016-07-24,ETHUSD,14.45,15,12.32,12.34,7630.38,103887.03
2016-07-23,ETHUSD,14.74,15.72,14.45,14.45,3588.26,52900.59
2016-07-22,ETHUSD,13.09,14.82,12.8,14.74,11438.83,160927.98
2016-07-21,ETHUSD,12.65,13.1,12.07,13.09,6365.46,81080.57
2016-07-20,ETHUSD,11.97,14,11.52,12.65,7431.21,94625.9
2016-07-19,ETHUSD,11.15,13.47,11.13,11.97,4735.25,56733.29
2016-07-18,ETHUSD,11.32,11.79,11.15,11.15,1348.5,15501.09
2016-07-17,ETHUSD,10.2,11.8,10.2,11.32,787.78,9138.26
2016-07-16,ETHUSD,12.2,12.21,10.2,10.2,2574.99,29817.29
2016-07-15,ETHUSD,11.52,12.98,11.51,12.2,3977.4,47950.33
2016-07-14,ETHUSD,10.76,11.71,10.72,11.52,1985.32,22413.25
2016-07-13,ETHUSD,10.87,11.3,10.5,10.76,1800.92,19276.88
2016-07-12,ETHUSD,10.83,11.35,10.49,10.87,1963.68,21081.36
2016-07-11,ETHUSD,11.13,11.13,10.4,10.83,3726.61,39555.25
2016-07-10,ETHUSD,11.09,11.2,10.9,11.13,1557.73,17337.86
2016-07-09,ETHUSD,11.57,11.88,10.87,11.09,1975.47,22652.73
2016-07-08,ETHUSD,10.1,11.88,10.1,11.57,5714.93,62779.17
2016-07-07,ETHUSD,11,11,9.83,10.1,2702.99,27389.78
2016-07-06,ETHUSD,10.69,11.9,10.51,11,3600.05,39755.59
2016-07-05,ETHUSD,11.45,11.99,9.67,10.69,13438.7,142497.24
2016-07-04,ETHUSD,11.89,11.89,11.41,11.45,1413.04,16385.0
2016-07-03,ETHUSD,12.09,12.37,11.51,11.89,3909.02,45899.25
2016-07-02,ETHUSD,12.26,12.26,11.97,12.09,1765.73,21285.08
2016-07-01,ETHUSD,12.5,12.5,11.73,12.26,5085.21,60828.15
2016-06-30,ETHUSD,12.95,12.95,12.08,12.5,2609.25,32498.77
2016-06-29,ETHUSD,12.26,13,11.75,12.95,7941.36,97216.67
2016-06-28,ETHUSD,15.29,15.29,11.57,12.26,17413.49,218801.66
2016-06-27,ETHUSD,13.82,15.72,13.63,15.29,3796.06,53605.18
2016-06-26,ETHUSD,14.49,14.51,13.71,13.82,1066.05,14920.75
2016-06-25,ETHUSD,14.14,14.8,14.14,14.49,1050.2,14987.16
2016-06-24,ETHUSD,13.76,14.35,13.33,14.14,7828.3,109878.6
2016-06-23,ETHUSD,13.43,14.79,12.7,13.76,5147.88,68517.04
2016-06-22,ETHUSD,12.8,15.75,12.7,13.43,35749.91,519783.26
2016-06-21,ETHUSD,11.85,12.97,11.3,12.8,10773.89,131061.21
2016-06-20,ETHUSD,12.59,12.6,10.69,11.85,44972.27,517723.73
2016-06-19,ETHUSD,11.42,15.55,10.53,12.59,14349.0,176949.45
2016-06-18,ETHUSD,15.65,15.67,9,11.42,38541.26,469540.31
2016-06-17,ETHUSD,20.95,21.44,13.75,15.65,56219.2,936997.53
2016-06-16,ETHUSD,18.39,25.05,18.39,20.95,26153.23,537830.28
2016-06-15,ETHUSD,18.92,19.06,17.51,18.39,7858.19,145393.21
2016-06-14,ETHUSD,17.64,19.07,16.52,18.92,15418.29,279198.37
2016-06-13,ETHUSD,15.75,17.64,15.57,17.64,14199.54,238127.31
2016-06-12,ETHUSD,14.11,15.75,14.11,15.75,22319.13,330128.78
2016-06-11,ETHUSD,13.97,14.16,13.84,14.11,1327.38,18638.86
2016-06-10,ETHUSD,14.47,14.47,13.83,13.97,2607.96,36973.65
2016-06-09,ETHUSD,14.51,14.55,14.36,14.47,1827.07,26488.64
2016-06-08,ETHUSD,14.5,14.73,14.38,14.51,13512.07,197039.09
2016-06-07,ETHUSD,14.16,14.64,13.93,14.5,6686.81,95411.45
2016-06-06,ETHUSD,13.91,14.4,13.83,14.16,3665.31,51421.8
2016-06-05,ETHUSD,13.86,13.92,13.7,13.91,787.49,10869.67
2016-06-04,ETHUSD,14.02,14.16,13.64,13.86,4330.5,59977.39
2016-06-03,ETHUSD,13.9,16.05,13.5,14.02,11426.53,157342.19
2016-06-02,ETHUSD,13.95,14.13,13.82,13.9,942.85,13180.38
2016-06-01,ETHUSD,14.18,14.35,13.54,13.95,6390.06,89027.81
2016-05-31,ETHUSD,12.66,14.35,12.52,14.18,15674.97,212221.49
2016-05-30,ETHUSD,12.53,12.79,12.41,12.66,7805.15,98059.56
2016-05-29,ETHUSD,11.81,12.73,11.5,12.53,8275.37,99868.3
2016-05-28,ETHUSD,11.39,12.27,10.41,11.81,10997.83,125407.35
2016-05-27,ETHUSD,12.6,12.61,10.64,11.39,7755.79,87322.56
2016-05-26,ETHUSD,12.53,12.9,12.2,12.6,6065.53,75672.66
2016-05-25,ETHUSD,12.82,12.89,11.83,12.53,11737.45,147099.56
2016-05-24,ETHUSD,13.55,13.79,12.12,12.82,7947.0,102066.33
2016-05-23,ETHUSD,14.2,14.43,13.44,13.55,5266.88,72864.1
2016-05-22,ETHUSD,13.97,14.45,13.75,14.2,2865.95,40196.46
2016-05-21,ETHUSD,13.9,13.98,13.09,13.97,4069.43,55049.27
2016-05-20,ETHUSD,14.5,14.77,13.54,13.9,10944.34,156604.67
2016-05-19,ETHUSD,13.3,14.5,13.3,14.5,6077.46,85755.39
2016-05-18,ETHUSD,12.23,14,12.23,13.3,6130.3,80378.8
2016-05-17,ETHUSD,11.37,12.49,11.28,12.23,7240.04,86866.35
2016-05-16,ETHUSD,10.06,11.41,10.06,11.37,3345.92,36755.89
2016-05-15,ETHUSD,10.25,10.59,10.06,10.06,1433.64,14872.14
2016-05-14,ETHUSD,10.69,10.98,10.01,10.25,670.55,7005.9
2016-05-13,ETHUSD,10.2,11.59,10.2,10.69,1769.71,18923.55
2016-05-12,ETHUSD,10.43,12,9.92,10.2,2072.56,22183.39
2016-05-11,ETHUSD,9.68,10.47,9.68,10.43,3052.51,30978.11
2016-05-10,ETHUSD,9.98,9.98,9.36,9.68,672.06,6578.2
2016-05-09,ETHUSD,12,12,9.36,9.98,1317.9,12885.06
